text,language,origin,avg_sentence_length,std_sentence_length,punctuation_density,avg_word_length,type_token_ratio,function_word_ratio
"Nigeria will mit Kapitalverkehrskontrollen die Währung stärken und den Schwarzmarkt bekämpfen. Davon profitiert der illegale Devisenhandel. Abuja/Wien – Nigerias Wirtschaft leidet. Der niedrige Ölpreis setzt den Haushalt und die Währung der größten Volkswirtschaft Afrikas unter Druck. Die stark vom Ölexport abhängende Volkswirtschaft leidet unter den niedrigen Ölpreisen, der nigerianische Naira hat in den vergangenen zwölf Monaten gegenüber dem US-Dollar stark an Wert verloren. Der Schwarzmarkt hingegen floriert. Um dieses explosive Gemisch zu entschärfen, hat die nigerianische Regierung nun reagiert und den Zahlungsverkehr noch strenger reglementiert. Ziel ist es, die heimische Wirtschaft und den nigerianischen Naira zu stärken – und den Schwarzmarkt zu bekämpfen. Bisher ist die Saat allerdings noch nicht aufgegangen. Im abendlichen Schatten der Bäume und hinter Sträuchern, die die Straßenränder der Hauptstadt Abuja säumen, floriert jetzt nämlich ein neuer illegaler Zweig: der Devisenhandel. Die nigerianische Zentralbank greift nun zu Kettensägen und Macheten, um den Schwarzmarkt für Währungen zu bekämpfen – indem sie die Bäume einfach fällen lässt. Ohne Bäume kein Schwarzmarkt unter Bäumen, lautet die einfache Formel dahinter. Komplexes Problem Das Problem, das es zu lösen gilt, ist komplex. Das Volumen der Schwarzgeldströme, die jährlich durch die nigerianische Wirtschaft fließen, schätzt die Non-Profit-Organisation Global Financial Integrity auf 15,7 Milliarden US-Dollar (14,2 Milliarden Euro). Der größte Teil des Schwarzgeldes fließt unversteuert ins Ausland beziehungsweise zu terroristischen Organisationen oder wird durch Geldwäsche in die legale Wirtschaft überführt – zumeist in ausländischer Währung. Nigerianische Banken dürfen nun Einzahlungen in ausländischer Währung nur noch akzeptieren, wenn nachgewiesen werden kann, dass das Geld nicht illegal erwirtschaftet wurde. Naira dürfen von Banken nur dann in ausländische Währung eingetauscht werden, wenn diese einen berechtigten Grund dafür sehen – etwa bei einer bevorstehenden Auslandsreise. Seit einer Woche dürfen die Inhaber nigerianischer Bankkonten maximal 60.000 Naira, umgerechnet 270 Euro, pro Tag abheben. Wie die Sache ausgeht, ist noch offen. Denn die Einschränkungen haben Devisen knapp gemacht und den Schwarzmarkt erst recht befördert. Kritiker befürchten, dass die reduzierte Liquidität das Wachstum hemmen und Investoren vertreiben wird.",de,human,14.954545454545455,7.516510751957821,0.13109756097560976,6.4573170731707314,0.6829268292682927,0.1951219512195122
"Die Verhandlungen wurden nach dem Abbruch durch die Familienministerin wieder aufgenommen. Wien – Frauenministerin Gabriele Heinisch-Hosek (SPÖ) und Familienministerin Sophie Karmasin (ÖVP) haben die Gespräche über die Reform des Kinderbetreuungsgeldes wieder aufgenommen. Karmasin drängt die SPÖ nun zu Bewegung, sie erwartet Vorschläge für Kompromisse, stellte sie am Dienstag vor dem Ministerrat fest. Karmasin hatte die Verhandlungen vor ein paar Wochen für beendet erklärt, da mit dem Koalitionspartner zunächst kein Ergebnis erzielt werden konnte. Nach Aufforderung der Regierungsspitzen kehrten die Ministerinnen wieder an den Verhandlungstisch zurück. Die Familienministerin hielt am Dienstag fest, dass sie offen, konstruktiv und ehrlich in die Verhandlungen gehe. Es müsse aber Bewegung bei der SPÖ geben, betonte sie. Aus dem Frauenressort hieß es dazu lediglich, man sei in Verhandlungen. Termine für die Gespräche wurden ebenso wie inhaltliche Details zuletzt nicht kommuniziert.",de,human,14.88888888888889,4.382907316292449,0.11940298507462686,6.41044776119403,0.753731343283582,0.16417910447761194
"**Bangladesh hit by nationwide strikes** 
A wave of opposition-led protests has brought urban centers across Bangladesh to a standstill, following a deadly rally explosion the previous day that claimed 18 lives.",en,gemini,31.0,0.0,0.06451612903225806,5.806451612903226,0.967741935483871,0.1935483870967742
"Looking to build long-term consistency in the nation's capital, Washington head coach Joe Gibbs anticipates minimal roster shakeups this offseason as he focuses on establishing a steady culture for the franchise.",en,gemini,31.0,0.0,0.06451612903225806,5.870967741935484,0.967741935483871,0.22580645161290322
"**Does Putin’s Power Play Enhance Russian Security?** 

On the surface, Russia appears entirely unchanged following the devastating wave of terrorist attacks that reached its grim peak with the Beslan school massacre in September.",en,gemini,17.0,10.0,0.09090909090909091,5.9393939393939394,0.9393939393939394,0.21212121212121213
"Rock band U2 is stepping into the commercial spotlight. The famously reclusive Irish group has partnered with Apple for a series of new iTunes advertisements, which are slated to debut during Tuesday night's baseball broadcasts.",en,gemini,17.5,8.5,0.08571428571428572,5.542857142857143,1.0,0.2571428571428571
"**SABC Apologizes for Iraq Beheading Broadcast** 

South Africa's public broadcaster, the SABC, has issued an apology after a recent news bulletin inadvertently aired graphic footage of an American being beheaded in Iraq.",en,gemini,32.0,0.0,0.09375,5.875,0.96875,0.21875
"**Cosmic Pile-Up Rivals the Big Bang**

Astronomers have uncovered a colossal galactic collision generating a shockwave so immense that its total energy output trails only the Big Bang itself.",en,gemini,29.0,0.0,0.034482758620689655,5.620689655172414,0.896551724137931,0.13793103448275862
"**West Issues Iran Enrichment Ultimatum**

Four Western nations paved the way for a potential confrontation yesterday by issuing an immediate demand for Tehran to halt all uranium enrichment.",en,gemini,28.0,0.0,0.03571428571428571,5.821428571428571,0.9642857142857143,0.21428571428571427
**(AP)** — Business software provider Computer Associates International Inc. revealed a restructuring strategy Wednesday involving the global elimination of 800 positions. The company expects the move to generate $70 million in yearly savings once the initiative takes full effect.,en,gemini,13.0,3.7416573867739413,0.07692307692307693,6.230769230769231,0.9487179487179487,0.20512820512820512
"Fulfilling its pledge to offer more adaptable software licensing, Computer Associates has introduced Measured Workload Pricing for its suite of mainframe management tools.",en,gemini,23.0,0.0,0.08695652173913043,6.478260869565218,0.9565217391304348,0.13043478260869565
"Economic growth picked up pace across the Great Plains and Rocky Mountain states through September and early October, according to a report released Wednesday by the Federal Reserve Bank of Kansas City covering the Tenth District.",en,gemini,36.0,0.0,0.05555555555555555,5.416666666666667,0.9166666666666666,0.2222222222222222
"Veteran center Dikembe Mutombo reportedly stated he is headed to the Houston Rockets in a sign-and-trade agreement. According to the Houston Chronicle, the 38-year-old is set to join the Rockets from the Chicago Bulls in exchange for players Eric Piatkowski, Adrian Griffin, and Mike Wilks, where he is expected to serve in a backup and mentoring role.",en,gemini,28.5,11.5,0.10526315789473684,5.192982456140351,0.7192982456140351,0.3508771929824561
"**RBC Centura Chief Exits; Leadership Moves to Raleigh** 
RALEIGH, N.C. — The top executive at RBC Centura Bank has resigned, prompting a leadership shift that will relocate the bank's central operations from Rocky Mount to Raleigh under his replacement.",en,gemini,13.333333333333334,11.67142760000773,0.15384615384615385,5.512820512820513,0.9487179487179487,0.1282051282051282
"**SCO Puts Plans for Pro-SCO Website on Hold**

According to reports from InfoWord, SCO has temporarily shelved its previously announced plans to launch a pro-company website, a move that would have thrust the firm directly into Groklaw's territory.",en,gemini,38.0,0.0,0.07894736842105263,5.552631578947368,0.9473684210526315,0.18421052631578946
"Parisians observed the 60th anniversary on Wednesday with somber tributes, a formal flag-raising ceremony at the Eiffel Tower, and a procession of vintage 1940s tanks and military jeeps, balancing the celebration of freedom with an acknowledgment of the city's wartime collaboration.",en,gemini,41.0,0.0,0.0975609756097561,5.926829268292683,0.8048780487804879,0.36585365853658536
"**NEW YORK (CBS.MW) --** Boosted by solid economic reports and a wave of merger enthusiasm sparked by Oracle's takeover of PeopleSoft, Wall Street finished Monday's session in positive territory, pushing the Dow Jones Industrial Average to a fresh nine-month closing high.",en,gemini,21.0,18.0,0.0975609756097561,5.658536585365853,0.926829268292683,0.1951219512195122
"ATHENS -- Instead of trying to keep his nerves in check, American shooter Matt Emmons should have been paying closer attention to which target he was aiming at.",en,gemini,28.0,0.0,0.07142857142857142,4.75,0.9642857142857143,0.17857142857142858
"**Bills Coach Mularkey Keeping Bledsoe as Starter (AP)**

AP - Buffalo head coach Mike Mularkey has a clear message for fans and analysts calling for rookie J.P. Losman to take over under center: not yet.",en,gemini,12.0,10.98483803552272,0.11428571428571428,4.828571428571428,0.9428571428571428,0.14285714285714285
"**BRUSSELS** — Greece’s place in the single currency bloc remains secure despite a severe European Commission audit revealing years of flawed budget data dating back half a decade, a senior EU official confirmed Monday.",en,gemini,34.0,0.0,0.058823529411764705,5.470588235294118,0.9411764705882353,0.17647058823529413
"It is December 2005, and your holiday trip to Vienna is fully planned. You have packed your trendiest winter wardrobe, complete with red maple leaf patches stitched onto your jacket and backpack, all to mask your U.S. citizenship from any unfriendly locals in Europe amid growing fears of identity theft.",en,gemini,12.75,8.13557004763649,0.14,5.1,0.88,0.18
"WASHINGTON (Reuters) — Federal authorities and industry leaders announced plans on Monday for a major U.S. crackdown on counterfeit and pirated goods, a booming illicit trade that drains hundreds of billions of dollars from American businesses every year.",en,gemini,13.0,8.831760866327848,0.10526315789473684,5.7368421052631575,0.8947368421052632,0.23684210526315788
"Cisco has rolled out a new line of switches tailored for small businesses, aggressively targeting the market with affordable, simplified hardware designed to lower the overall cost and operational complexity of running a Cisco network.",en,gemini,35.0,0.0,0.08571428571428572,5.742857142857143,0.8857142857142857,0.2857142857142857
"**PITTSBURGH** — Billionaire investor Carl Icahn is escalating his campaign against Mylan Laboratories’ proposed $4 billion acquisition of King Pharmaceuticals, warning that he may launch a proxy fight to replace current board members if the generic drugmaker moves forward with the deal.",en,gemini,42.0,0.0,0.047619047619047616,5.880952380952381,0.9761904761904762,0.16666666666666666
"**Quantum Acquires Rival Certance in LTO Tape Format Twist**

After spending years aggressively championing its proprietary DLT tape technology over competing standards, storage giant Quantum has made a surprising pivot by purchasing Certance, one of the primary manufacturers behind the rival LTO format.",en,gemini,43.0,0.0,0.06976744186046512,6.093023255813954,0.9534883720930233,0.11627906976744186
"**Conrad Black to Sue Hollinger Panel for C$1.1 Billion**

Disgraced media mogul Conrad Black is launching a C$1.1 billion ($870 million) lawsuit against Hollinger International Inc.'s special committee and other defendants, targeting a damaging report that alleged he drained millions from the publishing company.",en,gemini,11.75,4.322904116447646,0.11363636363636363,6.136363636363637,0.9090909090909091,0.1590909090909091
"**Milosevic Proceedings Halted**

Judges in The Hague have temporarily paused the trial of Slobodan Milosevic, giving his court-appointed defense attorneys extra time to organize their arguments.",en,gemini,26.0,0.0,0.07692307692307693,6.5,1.0,0.19230769230769232
"ATHENS - A sudden earthquake startled residents across the Greek capital on Tuesday, sending vibrations through several Olympic venues. According to the Athens Geodynamic Institute, the seismic event struck the city, though authorities noted that immediate details regarding the tremor's exact magnitude and epicenter remained unavailable. Officials confirmed there were no early reports of damage or injuries.",en,gemini,19.0,6.531972647421808,0.10526315789473684,6.2105263157894735,0.9298245614035088,0.19298245614035087
"**Bush Campaign Blocks Foreign Web Traffic After Cyberattack**

WASHINGTON (The Washington Post) — To thwart a wave of foreign cyber threats, the Bush-Cheney reelection campaign has temporarily restricted international visitors from accessing its official website, cybersecurity specialists revealed. The precautionary measure follows a sophisticated electronic assault last week that successfully knocked the campaign's primary domain offline for roughly six hours.",en,gemini,30.0,8.0,0.06666666666666667,6.766666666666667,0.9666666666666667,0.13333333333333333
"**Nextel Partners May Feel Merger Effects**

The impending $35 billion combination of Sprint Corp. and Nextel Communications could potentially bring significant shifts for Nextel Partners Inc., based in Kirkland.",en,gemini,10.0,4.320493798938574,0.13793103448275862,6.310344827586207,0.9310344827586207,0.1724137931034483
"**TEXANS STAT CENTER** Following back-to-back victories for the first time in a while, the Houston Texans are eager to prove themselves against tougher competition. ""I knew that was going to come up,"" Texans coach Dom Capers chuckled when addressing the milestone.",en,gemini,20.5,3.5,0.0975609756097561,5.463414634146342,0.9024390243902439,0.24390243902439024
"North Carolina players brushed off memories of their previous struggles against Kentucky heading into a rematch. Rashad McCants insisted he wasn't dwelling on last season's meeting, teammate Jawad Williams echoed that the past is the past, and Sean May admitted his focus was solely on his most recent performance rather than the Tar Heels' Jan. 3 loss at Rupp Arena.",en,gemini,20.0,14.165686240583852,0.08333333333333333,5.133333333333334,0.9333333333333333,0.16666666666666666
"According to a prominent Macintosh news website, portable media players capable of showcasing digital photo collections could become one of the most sought-after holiday gifts this coming Christmas season.",en,gemini,29.0,0.0,0.06896551724137931,6.103448275862069,0.9655172413793104,0.1724137931034483
"Denying speculation about an imminent departure, Denver Broncos head coach Mike Shanahan assured reporters on Thursday night that he plans to fulfill the remaining four years of his current agreement.",en,gemini,30.0,0.0,0.06666666666666667,5.7,1.0,0.16666666666666666
"**Iran Claims U.S. Has No Viable Path Forward on Nuclear Issue**

TEHRAN (Reuters) — Washington has reached an impasse regarding Tehran's atomic ambitions, leaving it without sufficient evidence to push for United Nations sanctions and too entangled in Iraq to consider military action, Iranian President Mohammad Khatami stated on Saturday.",en,gemini,17.0,21.228911104120876,0.1,5.82,0.96,0.16
"**Low Hopes Surround Georgia Hoops (AP)** 
AP - The Georgia basketball team is bracing for what is projected to be a tough and challenging season.",en,gemini,25.0,0.0,0.04,4.84,0.92,0.28
"Retail investors are rushing back into the U.S. stock market now that presidential election uncertainty is behind them, and major trading firms predict this renewed momentum is here to stay, according to industry executives on Friday.",en,gemini,12.333333333333334,11.440668201153676,0.1388888888888889,5.527777777777778,0.9444444444444444,0.2222222222222222
"**Oslo Held Lasting Hope for Arafat (AP)**

Far from the violent turmoil of the Middle East, Norway's capital was the unlikely setting where two seasoned adversaries finally chose dialogue over conflict, laying the groundwork for a historic peace process through clandestine diplomacy.",en,gemini,42.0,0.0,0.07142857142857142,5.785714285714286,0.9047619047619048,0.21428571428571427
"**U.S. Iraq War Death Toll Reaches 1,229 (AP)** — The Associated Press reports that at least 1,229 U.S. service members have lost their lives since the Iraq conflict began in March 2003, based on a tally updated through Tuesday, Nov. 23, 2004. According to the Department of Defense, a minimum of 957 fatalities were the result of hostile action. The total number of casualties also accounts for three Department of Defense civilians.",en,gemini,9.25,8.317902379807062,0.19444444444444445,5.041666666666667,0.8472222222222222,0.2222222222222222
"**IRAQ: Black Watch set sights on Christmas**

Troops declared ""mission accomplished"" after a battle group convoy comprising more than 200 vehicles successfully reached the relative security of the Shaibah Logistics Base.",en,gemini,31.0,0.0,0.06451612903225806,6.129032258064516,0.967741935483871,0.16129032258064516
"**Revlon’s Q3 Loss Widens on Falling Sales**

Cosmetics giant Revlon Inc. reported a larger third-quarter loss as sales slid 7 percent, a period that also saw the company wrap up a major refinancing initiative.",en,gemini,17.0,6.0,0.08823529411764706,5.176470588235294,0.9411764705882353,0.14705882352941177
"Traditional passwords are quickly becoming outdated as physical security tokens gain traction. Consider the modern key ring: traditional house keys, car keys, and remote fobs now share space with a new blue gadget designed for securely accessing AOL. While optional, adopting this hardware key is a smart security upgrade for users looking to better protect their online accounts.",en,gemini,19.333333333333332,5.734883511361751,0.1206896551724138,5.568965517241379,0.9137931034482759,0.1724137931034483
"**Sharon Faces Death Threats Amid Gaza Withdrawal Opposition**

Israeli police have launched an investigation into death threats directed at Prime Minister Ariel Sharon, as fierce political backlash continues to grow over his controversial plan to pull out of Gaza.",en,gemini,39.0,0.0,0.05128205128205128,5.794871794871795,0.9743589743589743,0.10256410256410256
"**Red Hat Slams Sun Over Open-Source Record**

A high-ranking Red Hat official has publicly questioned the open-source commitment of frequent collaborator Sun Microsystems. In a Thursday blog post, Michael Tiemann, Red Hat's vice president of open-source affairs...",en,gemini,18.5,4.5,0.16216216216216217,6.162162162162162,0.8648648648648649,0.16216216216216217
"Over a week after the Match of the Decade descended into the ""Battle of the Buffet"" and sparked a bitter war of words, a vulnerable Arsenal side must quickly put the Old Trafford fallout behind them.",en,gemini,36.0,0.0,0.05555555555555555,4.555555555555555,0.7777777777777778,0.3333333333333333
"**Federer and Moya Overcome Rain Delays in Houston**

Following a night disrupted by persistent showers that pushed the finish past midnight, Roger Federer secured his second round-robin victory at the ATP Tennis Masters Cup early Thursday morning, defeating Lleyton Hewitt 6-3, 6-4 for his fifth straight win over the Australian.",en,gemini,50.0,0.0,0.08,5.6,0.94,0.14
"Digital auction companies are looking to capitalize on the recent insurance industry scandals to expand their market share. While consumers routinely scour the internet for bargain flights, vintage collectibles, and stock trades, corporate clients searching for group insurance policies have largely avoided online platforms until now.",en,gemini,23.0,5.0,0.10869565217391304,6.304347826086956,0.9130434782608695,0.1956521739130435
"Cybercriminals are spreading a new computer virus across the internet disguised as a holiday e-greeting card, with variants appearing in multiple languages.",en,gemini,22.0,0.0,0.09090909090909091,6.136363636363637,0.9545454545454546,0.2727272727272727
"**U.S. Forces Could Exit Iraq in Four Years, Rumsfeld Predicts**

The defense secretary noted, however, that any ultimate withdrawal timeline will depend on the advancement of the newly formed Iraqi administration.",en,gemini,10.666666666666666,13.67073110293992,0.1935483870967742,5.903225806451613,0.967741935483871,0.1935483870967742
"**Election Integrity Concerns Linger (AP)**

AP - Ahead of Monday's scheduled Electoral College vote to finalize President Bush's re-election, persistent questions remain regarding the reliability of the U.S. voting process. These doubts are especially pronounced in Ohio, where ongoing reports highlight widespread technological malfunctions, long queues, and significant confusion at polling places in low-income and minority communities.",en,gemini,14.5,13.009611831257688,0.14035087719298245,6.719298245614035,0.9298245614035088,0.17543859649122806
"**US Envoy Upbeat Ahead of Nairobi Talks on Sudan**

Nairobi, Nov. 18 (NNN) : The United States special envoy has expressed optimism regarding upcoming UN Security Council discussions in Kenya, where international diplomats are gathering for a two-day summit centered on advancing the Sudanese peace process.",en,gemini,23.0,12.0,0.10869565217391304,5.695652173913044,0.9782608695652174,0.1956521739130435
"**Bobby Valentine returns to Japan for Marines' autumn camp**

Chiba Lotte Marines manager Bobby Valentine has arrived back in Japan to oversee his squad's autumn training sessions. Valentine, whose name had recently surfaced as a potential successor to Art Howe as manager...",en,gemini,21.0,6.0,0.11904761904761904,5.571428571428571,0.8571428571428571,0.14285714285714285
"Physical checks are finally losing their wings. For decades, millions of paper checks have been flown across the country each night to reach their banks of origin, but starting in October, new technology is set to bring that costly daily commute to a permanent end.",en,gemini,22.5,15.5,0.1111111111111111,4.911111111111111,0.8888888888888888,0.26666666666666666
"Powered by a suffocating defense, No. 11 Pittsburgh cruised past Memphis 70-51 on Tuesday night in the Jimmy V Classic, with Carl Krauser scoring 15 of his 17 points from the foul line to pace the Panthers.",en,gemini,18.5,12.5,0.10810810810810811,4.594594594594595,0.9459459459459459,0.24324324324324326
"**Washington drafts fresh UN measure for Darfur**

The United States has announced it is working on a new United Nations resolution aimed at addressing the ongoing crisis in Sudan's conflict-ridden Darfur region.",en,gemini,32.0,0.0,0.03125,5.625,0.96875,0.21875
"**Microsoft Launches U.S. Migration Drive to Target NetWare Users**

To entice companies away from NetWare, Microsoft is rolling out a dedicated U.S. campaign that includes specialized migration software, online technical support, and training vouchers for organizations weighing a platform switch.",en,gemini,8.4,8.284926070883193,0.2,6.45,0.95,0.175
"**Chelsea adopt zero-tolerance drug stance as Mutu is sacked**

CHELSEA enforced a strict no-drugs policy yesterday by dismissing Romania striker Adrian Mutu for gross misconduct following his positive test for cocaine.",en,gemini,31.0,0.0,0.03225806451612903,6.064516129032258,0.9354838709677419,0.12903225806451613
"Injured Crimson Tide quarterback Brodie Croyle, much like the rest of the Alabama faithful, will be watching tonight's crucial matchup against No. 17 LSU from home. If an underdog Alabama squad manages to pull off the upset, Croyle...",en,gemini,12.666666666666666,7.363574011458175,0.21052631578947367,5.184210526315789,0.9210526315789473,0.15789473684210525
"**Amazon Expands into China**

US e-commerce giant Amazon.com is marking its entry into the Chinese market by acquiring Joyo.com, the country's biggest online retailer, in a transaction valued at $75 million (£41 million).",en,gemini,11.666666666666666,2.8674417556808756,0.15151515151515152,5.7272727272727275,0.9393939393939394,0.15151515151515152
"**UK Industrial Slump Drags Down Growth (London)** — Fresh data suggests that Britain's manufacturing and production sectors had a more severe negative impact on the nation's third-quarter economic expansion than initial estimates indicated, according to AFP.",en,gemini,36.0,0.0,0.05555555555555555,6.222222222222222,1.0,0.1388888888888889
"**MPAA Launches Wave of P2P Lawsuits**

The Motion Picture Association of America announced today that it has initiated legal action against individuals who trade unauthorized movies using peer-to-peer file-sharing networks, though the exact number of lawsuits remains unspecified.",en,gemini,38.0,0.0,0.05263157894736842,6.394736842105263,0.9473684210526315,0.13157894736842105
Labor talks between US Airways Group Inc. and its pilots union broke down Monday after the airline failed to secure $295 million in annual wage and benefit concessions it is seeking to cut costs.,en,gemini,17.0,10.0,0.058823529411764705,4.764705882352941,0.9411764705882353,0.20588235294117646
"Mit einer Grundsatzrede im Londoner Institut Chatham House hat der britische Premierminister David Cameron die heiße Phase der Verhandlungen über den EU-Verbleib seines Landes eröffnet. Er stellte dabei vier zentrale Reformforderungen vor, die von Ausnahmeregelungen für die Euro-Zone über den Schutz nationaler Parlamente bis hin zu Leistungskürzungen für EU-Zuwanderer reichen. Cameron betonte zwar, er wolle Großbritannien in der Gemeinschaft halten, schloss einen Austritt für den Fall ausbleibender Reformen jedoch nicht aus. Die nun offiziell an EU-Ratspräsident Donald Tusk übermittelten Forderungen bilden die Basis für die Beratungen bis zum EU-Gipfel im Dezember. Sollte es im Januar eine Einigung geben, halten Beobachter ein Referendum bereits im kommenden Juni für möglich.

Inhaltlich fordert London unter anderem eine vertragliche Garantie, dass Großbritannien nicht zu einer immer engeren Union gezwungen wird, sowie den offiziellen Abschied vom Ziel einer gemeinsamen Einheitswährung. Zudem sollen EU-Bürger in den ersten vier Jahren ihres Aufenthalts auf der Insel von bestimmten Sozialleistungen ausgeschlossen werden. 

Zu Hause steht Cameron nun vor schweren Konflikten. Während EU-Gegner wie Nigel Farage von einer „Charade“ sprachen und Tory-Hardliner die Reformvorschläge als unzureichend kritisierten, droht dem Premier erheblicher Widerstand aus den eigenen Reihen. Auch aus Brüssel kam umgehend Gegenwind: Die EU-Kommission lehnte vor allem die von London geforderte Einschränkung der Freizügigkeit als problematisch ab. Bundeskanzlerin Angela Merkel zeigte sich dagegen zuversichtlich, dass sich für die anstehenden Verhandlungen tragfähige Kompromisse finden lassen.",de,gemini,20.363636363636363,5.139379645491843,0.08928571428571429,6.558035714285714,0.78125,0.14732142857142858
"Hier ist eine neu formulierte Version im professionellen Nachrichtenstil, die das Thema und die Länge des Originals beibehält:

**Wien** – Europas größter VW-Händler, die Porsche Holding Salzburg, blickt trotz der anhaltenden Abgasaffäre auf ein erfolgreiches Geschäftsjahr zurück. „Für uns war das ein sehr gutes Jahr“, betonte Holding-Sprecher Alain Favey in Wien. Während sich das Geschäft in Österreich auf hohem Niveau stabil zeigte und in Zentral- sowie Südosteuropa erfreulich entwickelte, werde der Rekordwert aus dem Jahr 2011 allerdings verfehlt. Dennoch bleibt der Marktanteil in Österreich bei rund 35 Prozent, gestützt auf insgesamt 300.000 abgesetzte Fahrzeuge. 

Konkrete Finanzzahlen nannte Favey zwar nicht, verwies jedoch auf glänzende Aussichten für die Händler – vor allem für die Porsche-Sparte, die ein Absatzplus von voraussichtlich 22 Prozent auf 1.235 Neuzulassungen verzeichnet. „Es gibt keinen Grund zur Besorgnis, wir haben vier Marken unter den Top 10“, so Favey. Demgegenüber steht ein spürbarer Dämpfer auf europäischer Ebene: Laut ACEA-Zahlen sank der Marktanteil des VW-Konzerns im November im Jahresvergleich um 2,3 Prozentpunkte auf 24,3 Prozent.

Die Bewältigung des Abgasskandals fordert die Porsche Holding indes stark. Rund 7.000 Mitarbeiter sind in die Abwicklung eingebunden, finanzielle Belastungen entstehen dem Unternehmen laut Favey jedoch nicht, da die Volkswagen AG sämtliche Kosten übernimmt. 

Inzwischen wurden die ersten Anschreiben an die österreichweit 388.000 betroffenen Fahrzeughalter verschickt. Die Werkstatttermine für Modelle mit 2,0-Liter-TDI-Motoren starten demnach in der letzten Jännerwoche, gefolgt von den 1,2-Liter-TDI-Aggregaten im August. Für diese Fahrzeuge ist ein reines Software-Update geplant. Im September folgt schließlich die Rückrufaktion für die 1,6-Liter-TDI-Modelle, bei der zusätzlich ein etwa einstündiger Hardware-Eingriff nötig ist. Für Mobilitätsersatz während der Werkstattbesuche werde gesorgt. Auch für die Vertragshändler halte sich der Mehraufwand mit rund vier Prozent des regulären Arbeitsvolumens in Grenzen.

Mit Blick auf das kommende Jahr gibt sich das Management optimistisch. Günstige Zinsen und niedrige Ölpreise dürften den Automarkt im Jahr 2016 zusätzlich ankurbeln. Zudem forciert VW die Elektromobilität: Der neue e-Golf soll im kommenden Jahr auf den Markt kommen und – unter Berücksichtigung sämtlicher Förderungen – exakt so viel kosten wie ein vergleichbares Dieselmodell.",de,gemini,15.409090909090908,9.623168495917882,0.13134328358208955,6.388059701492537,0.7194029850746269,0.2
"Hier ist eine Zusammenfassung im typischen Nachrichtenstil, die den Inhalt des Interviews in ähnlicher Länge und eigenen Worten wiedergibt:

**Nepal kämpft auch ein Jahr nach dem verheerenden Erdbeben mit einem extrem schleppenden Wiederaufbau.** Der Politikwissenschaftler Lok Raj Baral kritisiert im Gespräch vor allem das politische Führungspersonal scharf. Die Parteien seien zu sehr mit Machterhalt, internen Machtkämpfen und Eigeninteressen beschäftigt, während in dem südasiatischen Land bürokratisches Chaos herrsche. Selbst bei der Ernennung eines Koordinators für den Wiederaufbau sei man sich uneinig geblieben.

Auch die neue Verfassung sorgt für anhaltenden politischen Frust. Vor allem die Minderheit der Madhesi im Süden des Landes protestiert gegen die Grenzziehung der neuen Provinzen sowie gegen Regelungen beim Erwerb der Staatsbürgerschaft. Laut Baral könnten die etablierten Parteien diese Konflikte jedoch rasch lösen, wenn der politische Wille vorhanden wäre.

Mit Blick auf das erst seit wenigen Jahren abgeschaffte Königtum stellt der Experte fest, dass die anhaltende Ineffizienz der Regierung bei manchen Bürgern nostalgische Gefühle weckt. Dennoch habe es beim Sturz der Monarchie kaum Proteste gegeben. Vielmehr wünschten sich viele Nepalesen angesichts der gesellschaftlichen Vielfalt einen stärker hinduistisch geprägten Staat, da der Säkularismus in den Augen vieler gescheitert sei – ein Frust, der ebenfalls auf das Versagen der aktuellen Politiker zurückgehe.

Während das jahrhundertealte Kastensystem durch zunehmende Bildung vor allem in den Bergregionen an Bedeutung verliert, hält es sich im Süden bei den Madhesis hartnäckiger. Diese Region ist zudem Schauplatz geopolitischer Spannungen: Baral verweist auf die anhaltend starke Einmischung Indiens in Nepals Innenpolitik, die ihre Wurzeln in Sicherheitsbedenken seit den 1950er-Jahren hat. Delhi sehe den Einfluss des Nachbarn China kritisch und unterhalte enge Verbindungen zur Minderheit der Madhesi. Für Nepal sei es daher überlebenswichtig, einen ausgewogenen Kurs zwischen den beiden Großen Mächten Indien und China zu halten.",de,gemini,20.642857142857142,7.621465390190888,0.09027777777777778,6.361111111111111,0.75,0.1736111111111111
